datetime,nat_demand,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav,Holiday_ID,holiday,school
2020-02-15 21:00:00,1283.7947,26.0217224121094,0.01707504,0.014850616,31.394791869718915,25.3498474121094,0.016388394,0.062026978,14.092382702869685,23.0373474121094,0.016258694,0.1133728,6.661773573331203,0,0,0
2020-02-15 22:00:00,1227.5867,25.8539978027344,0.016962036,0.012893677,31.01626479188984,25.0414978027344,0.016359314,0.041366577,14.249424458977613,22.8618103027344,0.016237244,0.10839844,7.006411303008398,0,0,0
2020-02-15 23:00:00,1199.4631,25.715539550781276,0.01688744,0.0129852295,29.891697024849407,24.817102050781276,0.01636864,0.024795532,14.374943534408462,22.668664550781276,0.01613213,0.10992432,7.115539453768748,0,0,0
2020-02-16 00:00:00,1150.247,25.5805603027344,0.016902437,0.018569946,27.91486922244227,24.6352478027344,0.016414156,0.012611389,13.979086989030256,22.5102478027344,0.016040316,0.10144043,6.896939245632571,0,0,0
2020-02-16 01:00:00,1109.8514,25.460626220703148,0.016947849,0.020606995,26.70803722326551,24.491876220703148,0.01642905,0.012653351,13.702114949947052,22.398126220703148,0.015963657,0.08529663,6.681783593819012,0,0,0
2020-02-16 02:00:00,1074.8874,25.356896972656276,0.016992662,0.022346497,25.908766181334503,24.388146972656276,0.016359422,0.01979065,13.842683593458442,22.286584472656276,0.015871141,0.0770874,6.568636029939796,0,0,0
2020-02-16 03:00:00,1052.3262,25.253442382812523,0.017060684,0.018692017,25.48943822805125,24.276879882812523,0.01622145,0.025909424,14.045941325251304,22.167504882812523,0.015771316,0.07577515,6.481883242654015,0,0,0
2020-02-16 04:00:00,1042.3784999999998,25.185632324218773,0.017121805,0.016479492,25.7491747914648,24.146569824218773,0.016030801,0.027198792,14.066215964113171,22.060632324218773,0.015710367,0.074035645,6.35527282225269,0,0,0
2020-02-16 05:00:00,1026.384,25.162744140625023,0.017190889,0.016784668,26.430617455188216,23.998681640625023,0.015878633,0.014442444,13.57429113065235,21.975244140625023,0.01565738,0.07836914,6.192015980056724,0,0,0
2020-02-16 06:00:00,1002.539,25.214715576171898,0.01723583,0.018081665,27.384780800335463,23.925653076171898,0.015786245,0.0053749084,12.973273137009455,21.910028076171898,0.015618399,0.08016968,6.047888212260784,0,0,0
2020-02-16 07:00:00,1006.3978,25.917169189453148,0.017066453,0.0210495,31.1934113808384,25.253106689453148,0.015754197,0.0022449493,15.139382598261497,22.409356689453148,0.015731309,0.076812744,6.271553038129455,0,0,0
2020-02-16 08:00:00,1045.3431,27.0888610839844,0.016554045,0.042251587,35.10451537212441,27.2451110839844,0.015474485,0.0022058487,17.98747122565454,23.6591735839844,0.015691923,0.05784607,6.589330788700771,0,0,0
2020-02-16 09:00:00,1093.7069,28.260644531250023,0.016385341,0.040908813,35.10119298228049,29.104394531250023,0.014916682,0.0028123856,19.18858527379156,25.393457031250023,0.015301966,0.045455933,6.566905189997345,0,0,0
2020-02-16 10:00:00,1159.7886,29.282159423828148,0.016453698,0.041793823,33.455633262167616,30.688409423828148,0.014580682,0.0026073456,18.824192713719285,26.844659423828148,0.014874414,0.049331665,6.121021158631464,0,0,0
2020-02-16 11:00:00,1189.8894,30.049218750000023,0.016622052,0.04750061,31.407957043160252,31.939843750000023,0.0144934505,0.0024051666,18.077106501870823,27.892968750000023,0.0145697445,0.062469482,5.584323538279993,0,0,0
2020-02-16 12:00:00,1220.4393,30.497491455078148,0.016844515,0.053115845,29.87805568757649,32.79436645507815,0.014532808,0.0031490326,17.362215808495232,28.403741455078148,0.0148189105,0.061080933,5.037576435351676,0,0,0
2020-02-16 13:00:00,1218.8886,30.718621826171898,0.016960422,0.0544281,29.01921158669341,33.2186218261719,0.014606754,0.003973007,17.12415214277445,28.577996826171898,0.014957706,0.055541992,5.0069082106033,0,0,0
2020-02-16 14:00:00,1234.1662,30.700555419921898,0.016991308,0.05758667,28.76320491160728,33.2005554199219,0.01457279,0.0046215057,17.266517519705612,28.450555419921898,0.014919927,0.045928955,5.317762544550537,0,0,0
2020-02-16 15:00:00,1216.1235,30.269433593750023,0.016998487,0.054107666,29.086198314201305,32.58193359375002,0.014545635,0.0046920776,17.393199301968796,27.988183593750023,0.0148202935,0.03704834,5.741411199916648,0,0,0
2020-02-16 16:00:00,1200.1023,29.3679138183594,0.0170364,0.045578003,30.1257744324731,31.2116638183594,0.014568292,0.007703781,17.67989252083677,27.1022888183594,0.014816247,0.036743164,6.294897874483994,0,0,0
2020-02-16 17:00:00,1178.6409,28.106652832031276,0.017142873,0.039535522,30.64436230235455,29.325402832031276,0.014705282,0.01266098,17.090400892704064,25.856652832031276,0.014747243,0.04145813,6.879723993464951,0,0,0
2020-02-16 18:00:00,1195.3183,26.933374023437523,0.017387014,0.030838013,29.58752172200961,27.198999023437523,0.015132529,0.027572632,14.076185381827154,24.284936523437523,0.015040976,0.055404663,6.67921426160786,0,0,0
2020-02-16 19:00:00,1266.1074,26.410821533203148,0.01767693,0.023117065,28.13141001172972,26.035821533203148,0.015693288,0.04953003,13.076231906835686,23.309259033203148,0.015441517,0.08343506,6.099902167864623,0,0,0
2020-02-16 20:00:00,1252.292,26.190209960937523,0.017845044,0.020050049,26.99093475747054,25.557397460937523,0.01612843,0.052947998,12.73026113813144,23.002709960937523,0.015617262,0.09109497,5.867600242431353,0,0,0
2020-02-16 21:00:00,1269.1213,26.088159179687523,0.017883565,0.027526855,27.064136166348707,25.338159179687523,0.016403463,0.04295349,12.75231316620115,22.900659179687523,0.015770223,0.08734131,5.952495083860941,0,0,0
2020-02-16 22:00:00,1250.1639,25.9853454589844,0.017867792,0.026428223,27.02880360588005,25.2119079589844,0.016624201,0.029388428,12.839756557260229,22.8994079589844,0.015907038,0.08416748,6.005193570183117,0,0,0
2020-02-16 23:00:00,1203.5902,25.839562988281276,0.017936418,0.028755188,26.770534931662155,25.144250488281276,0.01678438,0.02419281,13.176475265686422,22.909875488281276,0.015990922,0.08276367,6.053576778790489,0,0,0
2020-02-17 00:00:00,1146.8723,25.7465759277344,0.017868377,0.035873413,27.480325326118265,25.0747009277344,0.016838409,0.028823853,13.345381034136455,22.8950134277344,0.015999176,0.09503174,6.084115881905367,0,0,0
2020-02-17 01:00:00,1115.825,25.647027587890648,0.017815838,0.030090332,27.68160887171413,24.990777587890648,0.01677824,0.034240723,13.53034081344872,22.857965087890648,0.015961895,0.10812378,6.108863291664625,0,0,0
2020-02-17 02:00:00,1096.4228,25.524865722656276,0.017854756,0.023086548,27.03964801356086,24.907678222656276,0.016687458,0.038726807,13.51556551987454,22.829553222656276,0.01591689,0.11883545,6.090689172695375,0,0,0
2020-02-17 03:00:00,1049.2292,25.451989746093773,0.017870324,0.02532959,26.50257957714992,24.842614746093773,0.016611474,0.04032898,13.568663881398464,22.834802246093773,0.01590957,0.122283936,6.148399712374946,0,0,0
2020-02-17 04:00:00,1026.4435,25.432733154296898,0.017863577,0.025848389,25.123093116478667,24.776483154296898,0.01655895,0.038391113,13.853244365691612,22.870233154296898,0.015918082,0.1217041,6.306735089853649,0,0,0
2020-02-17 05:00:00,1063.5448,25.434594726562523,0.017863773,0.029403687,23.959075940993404,24.708032226562523,0.016551517,0.03338623,14.206797222132476,22.918969726562523,0.015918277,0.11975098,6.632529851599678,0,0,0
2020-02-17 06:00:00,1111.3561,25.489709472656276,0.017855464,0.02254486,24.083005340701032,24.700646972656276,0.016550837,0.02733612,14.456159373195987,22.950646972656276,0.01588708,0.11230469,7.075946873902636,0,0,0
2020-02-17 07:00:00,1208.9692,26.157983398437523,0.017748022,0.0127334595,28.160807576737277,25.939233398437523,0.016626501,0.0209198,16.626202789622777,23.548608398437523,0.015909338,0.09613037,7.73194843859583,0,0,0
2020-02-17 08:00:00,1385.1949,27.309533691406276,0.017343098,0.019706726,33.06413146524163,27.887658691406276,0.0164352,0.014392853,19.221129187718827,24.895471191406276,0.015748555,0.076934814,8.154660237038879,0,0,0
2020-02-17 09:00:00,1478.0012,28.525323486328148,0.017090298,0.018348694,34.559547211541954,29.845635986328148,0.016037442,0.007577896,20.316819687919796,26.361260986328148,0.015552974,0.05883789,8.07807281418256,0,0,0
2020-02-17 10:00:00,1544.8569,29.520837402343773,0.01705976,0.01391983,34.660596619328594,31.442712402343773,0.015770392,0.0054397583,21.063010414345896,27.622399902343773,0.015400366,0.04548645,7.847460915625233,0,0,0
2020-02-17 11:00:00,1555.0696,30.232812500000023,0.017159982,0.015853882,34.22088354864043,32.56093750000002,0.0156074,0.006565094,21.57979859775181,28.467187500000023,0.015450997,0.039001465,7.573668923845139,0,0,0
2020-02-17 12:00:00,1561.4265,30.723291015625023,0.017212808,0.011676788,33.61779526452123,33.19204101562502,0.0155572295,0.0065898895,21.91005983665719,28.848291015625023,0.015530527,0.037826538,7.507945406845852,0,0,0
2020-02-17 13:00:00,1565.0393,30.955499267578148,0.017227601,0.010894775,33.218571921559366,33.43987426757815,0.015446139,0.006456375,21.98295771017858,28.924249267578148,0.015537691,0.04182434,7.503420271141745,0,0,0
2020-02-17 14:00:00,1563.0816,30.832604980468773,0.01722725,0.007455826,32.96925908596877,33.05135498046877,0.015373306,0.006357193,21.780859413530777,28.707604980468773,0.015544968,0.04837036,7.394993299748169,0,0,0
2020-02-17 15:00:00,1552.6228,30.295037841796898,0.017204007,0.0027227402,32.786196265003724,32.0762878417969,0.015323361,0.0075702667,21.03487604270194,28.216912841796898,0.015536984,0.049835205,7.154665703791324,0,0,0
2020-02-17 16:00:00,1502.7979,29.423425292968773,0.017196199,0.004091263,32.5130048349647,30.845300292968773,0.015319368,0.007892609,19.407975891324732,27.470300292968773,0.015513917,0.052856445,6.822610633878444,0,0,0
2020-02-17 17:00:00,1375.2628,28.258325195312523,0.017249722,0.009963989,31.18728355072685,29.398950195312523,0.015308042,0.006341934,17.316417837451006,26.461450195312523,0.015472074,0.051193237,6.603463113977108,0,0,0
2020-02-17 18:00:00,1351.367,27.178918457031276,0.017433038,0.019798279,28.821200959638364,27.694543457031276,0.015479913,0.006286621,14.02058665965022,25.124230957031276,0.015594354,0.05303955,6.278428394207924,0,0,0
2020-02-17 19:00:00,1391.3269,26.699517822265648,0.017662281,0.023406982,27.115470248672448,26.777642822265648,0.015854115,0.0059947968,13.258297722411193,24.246392822265648,0.015854115,0.06399536,6.295464790643883,0,0,0
2020-02-17 20:00:00,1367.7411,26.506188964843773,0.017800098,0.023345947,26.13871135777953,26.279626464843773,0.016220814,0.00819397,12.98277044745115,23.779626464843773,0.015930897,0.059951782,6.718607267061291,0,0,0
2020-02-17 21:00:00,1341.8236,26.400231933593773,0.017899863,0.020118713,25.73950672450617,25.947106933593773,0.016488425,0.0058918,12.472221636943242,23.478356933593773,0.015977256,0.05328369,6.61572181656044,0,0,0
2020-02-17 22:00:00,1284.6254,26.242456054687523,0.017961703,0.016860962,25.99654526279571,25.711206054687523,0.016679965,0.0042324066,12.895156270352697,23.328393554687523,0.016039096,0.047210693,6.492446142890595,0,0,0
2020-02-17 23:00:00,1222.4308999999998,26.052941894531276,0.017955203,0.016868591,26.40754037157877,25.529504394531276,0.016803164,0.003911972,13.84703026066582,23.232629394531276,0.016063113,0.044921875,6.559586066584476,0,0,0
2020-02-18 00:00:00,1170.8583,25.866632080078148,0.017948054,0.015808105,25.93666872020688,25.390069580078148,0.01685705,0.0043239594,14.351208423946014,23.186944580078148,0.016063593,0.049118042,6.541850542857537,0,0,0
2020-02-18 01:00:00,1120.5386,25.751184082031276,0.017903065,0.021308899,25.89730982414833,25.290246582031276,0.016850209,0.0030269623,14.527711073602957,23.173059082031276,0.01607201,0.04499817,6.2861491122885615,0,0,0
2020-02-18 02:00:00,1096.5901,25.728540039062523,0.01777474,0.037963867,26.444506011520797,25.205102539062523,0.016805807,0.0020217896,14.576865745200964,23.158227539062523,0.01601235,0.046188354,6.029756553632106,0,0,0
2020-02-18 03:00:00,1085.4182,25.701013183593773,0.017790321,0.052093506,26.55019551867892,25.115075683593773,0.016745094,0.001701355,14.533317361758728,23.122888183593773,0.015944008,0.048538208,6.065292231350816,0,0,0
2020-02-18 04:00:00,1056.9963,25.695886230468773,0.017805355,0.052124023,26.427724568235007,25.047448730468773,0.01660754,0.0052871704,14.482722049948835,23.094323730468773,0.015867488,0.0471344,6.185920263980865,0,0,0
2020-02-18 05:00:00,1071.7505999999998,25.709741210937523,0.017736183,0.043121338,26.01795090954032,24.983178710937523,0.016317116,0.0033006668,14.225899998732094,23.076928710937523,0.015813576,0.042526245,6.314848621937106,0,0,0
2020-02-18 06:00:00,1095.7904,25.750817871093773,0.017583035,0.037124634,25.52899216416443,24.969567871093773,0.016041897,0.0014181137,13.813084792794111,23.071130371093773,0.015774868,0.036636353,6.48265949987227,0,0,0
2020-02-18 07:00:00,1203.9831,26.307702636718773,0.017323049,0.027938843,27.611509262001345,26.253015136718773,0.015987905,0.0007762909,15.899617633180608,23.612390136718773,0.015766652,0.035064697,6.871436557079691,0,0,0
2020-02-18 08:00:00,1362.5135,27.290490722656276,0.017040167,0.016792297,30.01662613016795,28.181115722656276,0.015933905,0.0016212463,18.54589122910877,24.868615722656276,0.015560064,0.033859253,7.123350968518323,0,0,0
2020-02-18 09:00:00,1467.7406999999998,28.431054687500023,0.017009076,0.012130737,30.2096443187152,30.087304687500023,0.015757855,0.0025663376,19.504929562079425,26.274804687500023,0.015345868,0.031799316,6.901712271490488,0,0,0
2020-02-18 10:00:00,1536.7553,29.458093261718773,0.017161168,0.00976944,29.83128609166579,31.739343261718773,0.015597143,0.010097504,19.65065693230365,27.575280761718773,0.015169897,0.033309937,6.517351495348092,0,0,0
2020-02-18 11:00:00,1570.9491,30.315698242187523,0.017351545,0.005771637,29.27316859614284,32.72194824218752,0.015520491,0.044128418,19.45748565112588,28.518823242187523,0.015329756,0.033416748,6.059965221191923,0,0,0
2020-02-18 12:00:00,1571.3427,30.926477050781276,0.017480321,0.0047683716,28.57346360288905,32.81710205078127,0.015534825,0.096954346,18.90581662726448,29.035852050781276,0.015584416,0.029273987,5.712819500759182,0,0,0
2020-02-18 13:00:00,1587.7519,31.295831298828148,0.01748743,0.002940178,28.16981400400982,32.48333129882815,0.015633486,0.10812378,18.374437521285728,29.233331298828148,0.015438938,0.03540039,5.808601706319156,0,0,0
2020-02-18 14:00:00,1599.5439,31.1931091308594,0.017525662,0.0018205643,28.238823580782583,31.9587341308594,0.015740383,0.087677,17.844998750566358,28.9743591308594,0.015408504,0.052978516,5.847435080831264,0,0,0
2020-02-18 15:00:00,1577.6797,30.654107666015648,0.017532596,0.0019464493,28.277503917128243,31.404107666015648,0.015831241,0.04598999,17.558305389039276,28.372857666015648,0.01540781,0.07519531,5.961501559746738,0,0,0
2020-02-18 16:00:00,1521.1883,29.691186523437523,0.017509408,0.0020828247,28.807543529585864,30.816186523437523,0.015869088,0.010387421,17.645046206787004,27.597436523437523,0.0154532865,0.07385254,6.156451641982446,0,0,0
2020-02-18 17:00:00,1387.5133999999998,28.345147705078148,0.017532336,0.003923416,28.97346499098761,29.642022705078148,0.015876757,0.0072956085,16.88335120503621,26.579522705078148,0.015609728,0.07434082,6.380151126112046,0,0,0
2020-02-18 18:00:00,1358.3366,27.085534667968773,0.01767763,0.013217926,27.95046400527819,27.913659667968773,0.016098345,0.007009506,14.04810933597569,25.327722167968773,0.015922869,0.076660156,6.491192678532316,0,0,0
2020-02-18 19:00:00,1415.3426,26.447869873046898,0.017884186,0.017982483,27.22095654939163,26.932244873046898,0.016503265,0.0059375763,13.717065037025248,24.518182373046898,0.0163049,0.07751465,6.690705448470539,0,0,0
2020-02-18 20:00:00,1388.2702000000002,26.207788085937523,0.017991701,0.018539429,26.38639737729905,26.426538085937523,0.01699225,0.00696373,13.926448556285596,24.184350585937523,0.016450563,0.07180786,6.9077453182036574,0,0,0
2020-02-18 21:00:00,1362.9886,26.105523681640648,0.018046107,0.018257141,25.531022568697093,26.175836181640648,0.01738235,0.0070552826,14.427821748457854,24.019586181640648,0.016558375,0.06655884,7.106065901734411,0,0,0
2020-02-18 22:00:00,1311.4824,26.033135986328148,0.01807809,0.017059326,25.005309812094477,25.978448486328148,0.017551662,0.0045700073,14.591616703269612,23.939385986328148,0.016605617,0.065826416,7.203736527771394,0,0,0
2020-02-18 23:00:00,1252.3338,25.970880126953148,0.018178435,0.017974854,24.45553354003014,25.720880126953148,0.017537566,0.0023097992,14.25879858533558,23.892755126953148,0.01660678,0.06939697,7.145532676963197,0,0,0
2020-02-19 00:00:00,1186.807,25.886682128906276,0.01833935,0.019798279,24.26834282308758,25.472619628906276,0.017484859,0.0010409355,14.236570209690578,23.871057128906276,0.016607478,0.07040405,6.985687533970126,0,0,0
2020-02-19 01:00:00,1148.0116,25.748071289062523,0.018546024,0.022148132,24.297129143566337,25.263696289062523,0.017409245,0.0008649826,14.272455948778209,23.857446289062523,0.016600529,0.065979004,6.753353887842398,0,0,0
2020-02-19 02:00:00,1104.8316,25.6633239746094,0.018622952,0.02583313,25.19949285814334,25.1086364746094,0.017310696,0.00079131126,14.249800895504592,23.7961364746094,0.016517239,0.07046509,6.599490432141577,0,0,0
2020-02-19 03:00:00,1072.1149,25.6289001464844,0.01857007,0.028266907,26.23781291453398,25.0039001464844,0.017227296,0.0016207695,14.284219296077664,23.7226501464844,0.016456727,0.0680542,6.448385835093529,0,0,0
2020-02-19 04:00:00,1074.0594,25.591699218750023,0.018486498,0.026672363,26.79268584010135,24.958886718750023,0.0171895,0.0062828064,13.950801801711776,23.708886718750023,0.01644945,0.06314087,6.287249332231816,0,0,0
2020-02-19 05:00:00,1134.2519,25.565820312500023,0.018448483,0.025726318,27.03544335023109,24.917382812500023,0.017159116,0.012016296,13.23360031652938,23.722070312500023,0.016426694,0.060317993,6.154716590411664,0,0,0
2020-02-19 06:00:00,1141.9718,25.617333984375023,0.018425506,0.024917603,27.146855866697816,24.968896484375023,0.017151397,0.021972656,12.629887093879756,23.703271484375023,0.016418975,0.057022095,6.094301967564685,0,0,0
2020-02-19 07:00:00,1255.1951,26.258264160156276,0.01838707,0.02798462,29.108043447806228,26.414514160156276,0.017318955,0.02079773,14.847691859418626,24.266076660156276,0.016449204,0.053878784,6.215514638620071,0,0,0
2020-02-19 08:00:00,1414.5186,27.455041503906276,0.01805054,0.026000977,32.0432986295192,28.595666503906276,0.017279971,0.01828003,17.78797165010122,25.595666503906276,0.016196597,0.044555664,6.363382736155493,0,0,0
2020-02-19 09:00:00,1516.6011999999998,28.712335205078148,0.017889652,0.023895264,31.815623868142843,30.743585205078148,0.01691309,0.008739471,18.805047562895805,27.102960205078148,0.015883122,0.03263855,6.303390625939242,0,0,0
2020-02-19 10:00:00,1557.7329,29.782983398437523,0.017858746,0.026405334,30.143519009585628,32.53298339843752,0.016523601,0.0032377243,18.56296608079638,28.447045898437523,0.015714886,0.030082703,5.779598218687697,0,0,0
2020-02-19 11:00:00,1609.9567,30.513757324218773,0.017904196,0.028022766,28.459258631515137,33.81063232421877,0.016324911,0.0017633438,18.04503019182909,29.373132324218773,0.015897665,0.03390503,5.089522302391505,0,0,0
2020-02-19 12:00:00,1609.159,30.971398925781276,0.017903475,0.03277588,27.69746640734026,34.59639892578127,0.016301302,0.0020637512,17.608676652981003,29.955773925781276,0.016003756,0.046585083,4.856785359569709,0,0,0
2020-02-19 13:00:00,1645.6833,31.180139160156276,0.017826444,0.04156494,27.8159049333424,34.93013916015627,0.016392117,0.0023813248,17.428838495892894,30.227014160156276,0.016209012,0.05455017,4.80872187948074,0,0,0
2020-02-19 14:00:00,1685.5779,30.989282226562523,0.017742112,0.033462524,28.363944847456786,34.70803222656252,0.01652141,0.0030937195,17.49557271704089,30.192407226562523,0.016284898,0.059143066,4.92644052690238,0,0,0
2020-02-19 15:00:00,1684.9201,30.396325683593773,0.017642168,0.020401001,29.047578767866188,33.78695068359377,0.016551165,0.0039863586,17.64245502126181,29.786950683593773,0.016307024,0.056365967,5.045873423300805,0,0,0
2020-02-19 16:00:00,1586.0824,29.452447509765648,0.0175194,0.013317108,29.77602463503828,32.32744750976565,0.016428396,0.0058231354,17.64427358436227,28.968072509765648,0.016313955,0.055114746,5.304769421311472,0,0,0
2020-02-19 17:00:00,1450.0592,28.220574951171898,0.017473273,0.015155792,29.442348326857356,30.486199951171898,0.01636701,0.0079956055,16.842757283188245,27.704949951171898,0.01637464,0.053619385,5.581134964973828,0,0,0
2020-02-19 18:00:00,1454.1158,27.094445800781276,0.017572183,0.020080566,27.82332969238043,28.500695800781276,0.016549844,0.009853363,14.066666716685605,26.125695800781276,0.016801614,0.06222534,5.333247157036425,0,0,0
2020-02-19 19:00:00,1494.8903,26.552819824218773,0.017755289,0.019439697,26.34217626249093,27.380944824218773,0.016923685,0.010112762,13.330650142259833,25.130944824218773,0.01709916,0.06719971,5.199479231066511,0,0,0
2020-02-19 20:00:00,1466.3152,26.306359863281276,0.017862538,0.024101257,25.63553830085511,26.853234863281276,0.017275074,0.008598328,13.154737325588249,24.728234863281276,0.01695464,0.07321167,5.444638290371186,0,0,0
2020-02-19 21:00:00,1430.2327,26.177758789062523,0.017846767,0.028762817,26.16466441015992,26.529321289062523,0.017450038,0.010322571,13.21713093683406,24.427758789062523,0.016961757,0.07623291,5.542155067127402,0,0,0
2020-02-19 22:00:00,1395.0288999999998,25.9987731933594,0.01791531,0.029907227,27.121173709013632,26.2331481933594,0.017495694,0.009346008,13.219718631399058,24.2175231933594,0.016877713,0.079559326,5.655436575553423,0,0,0
2020-02-19 23:00:00,1349.4845,25.781640625000023,0.017984668,0.032699585,27.634742000860104,25.945703125000023,0.017488757,0.01089859,13.123389253142726,23.969140625000023,0.016710559,0.07998657,5.638245452517735,0,0,0
2020-02-20 00:00:00,1289.6555999999998,25.586206054687523,0.01806251,0.036010742,27.658314508483617,25.695581054687523,0.01742164,0.019882202,12.675377148315974,23.695581054687523,0.016559519,0.077423096,5.529686151328115,0,0,0
2020-02-20 01:00:00,1239.4978,25.445581054687523,0.0180877,0.036117554,27.57179869453484,25.484643554687523,0.017286614,0.0236969,12.292854745807164,23.437768554687523,0.016470268,0.07803345,5.513697435763679,0,0,0
2020-02-20 02:00:00,1196.9598,25.3452087402344,0.01804268,0.03477478,27.265222921909977,25.2670837402344,0.017195817,0.018821716,11.789044968457391,23.2358337402344,0.016371842,0.090789795,5.505287746216371,0,0,0
2020-02-20 03:00:00,1163.2612,25.258447265625023,0.017934246,0.037734985,27.05760943830081,25.086572265625023,0.017095013,0.0238266,11.581879076519286,23.086572265625023,0.016309185,0.084625244,5.498563658688948,0,0,0
2020-02-20 04:00:00,1109.5308,25.183862304687523,0.017857132,0.043167114,26.064932897069024,24.941674804687523,0.01701027,0.021392822,11.026430932430769,22.988549804687523,0.016277848,0.07775879,5.124611954303462,0,0,0
2020-02-20 05:00:00,1113.201,25.175164794921898,0.017841643,0.037643433,24.73305827739323,24.807977294921898,0.016918486,0.02495575,10.413506166861184,22.909539794921898,0.016254729,0.07723999,4.785532427018585,0,0,0
2020-02-20 06:00:00,1117.9668,25.265527343750023,0.017856965,0.028717041,23.1523763207338,24.804589843750023,0.016834626,0.026657104,10.02450246741644,22.867089843750023,0.016186127,0.083618164,4.654684678736635,0,0,0
2020-02-20 07:00:00,1222.8037,26.098474121093773,0.017811617,0.042892456,25.33928075478706,26.340661621093773,0.016873201,0.035476685,12.65645849437642,23.465661621093773,0.016156038,0.09063721,4.78981086397369,0,0,0
2020-02-20 08:00:00,1390.757,27.427514648437523,0.01721791,0.078948975,30.26087937110388,28.302514648437523,0.016531264,0.046432495,15.21838656201048,24.841577148437523,0.015882766,0.09094238,4.720956216387301,0,0,0
2020-02-20 09:00:00,1462.3895,28.621911621093773,0.016906984,0.07562256,31.23831259963101,30.207849121093773,0.016060121,0.043823242,15.928852663263878,26.582849121093773,0.015545137,0.0881958,4.517016205629165,0,0,0
2020-02-20 10:00:00,1574.0158,29.494592285156276,0.016723556,0.062164307,31.82241215758705,31.900842285156276,0.015815658,0.03982544,15.919234478051624,28.189904785156276,0.015331192,0.08114624,3.906607283465299,0,0,0
2020-02-20 11:00:00,1589.317,30.1682067871094,0.016646583,0.057159424,31.96301382738629,33.1838317871094,0.015738685,0.034469604,15.404162570140084,29.3088317871094,0.015746314,0.06375122,2.834114121583055,0,0,0
2020-02-20 12:00:00,1583.6087,30.508966064453148,0.016645798,0.05128479,31.378224435904595,34.11834106445315,0.015676865,0.039413452,14.84341090278794,30.118341064453148,0.015646348,0.068481445,2.091474461431706,0,0,0
2020-02-20 13:00:00,1603.5906,30.556726074218773,0.016614454,0.050720215,30.44934424084147,34.61922607421877,0.015557782,0.052505493,14.500700656142206,30.400476074218773,0.015676038,0.071777344,1.7016147637025385,0,0,0
2020-02-20 14:00:00,1635.6343,30.340112304687523,0.016522098,0.056274414,29.85196330452598,34.59011230468752,0.015438724,0.05180359,14.269976874201108,30.261987304687523,0.015850712,0.07736206,1.5279313719539145,0,0,0
2020-02-20 15:00:00,1555.2413,29.845361328125023,0.016392017,0.07022095,29.66612281329391,34.06411132812502,0.015316272,0.045837402,14.048254943211376,29.720361328125023,0.01609447,0.08175659,1.2353450218298934,0,0,0
2020-02-20 16:00:00,1502.5116,29.004357910156276,0.016322505,0.06555176,30.07727955386471,32.91060791015627,0.015239132,0.045928955,14.072006552308135,28.879357910156276,0.016269099,0.098236084,1.2161410886139656,0,0,0
2020-02-20 17:00:00,1406.7305,27.934045410156276,0.016397817,0.059143066,29.579075670637454,31.074670410156276,0.01533733,0.036880493,13.422049427253526,27.621545410156276,0.016451223,0.09667969,1.5324903727131023,0,0,0
2020-02-20 18:00:00,1366.8386,26.870019531250023,0.016756268,0.049301147,27.78759785376242,28.791894531250023,0.015703412,0.02936554,11.236338995681775,25.948144531250023,0.01699278,0.11645508,1.494662965911744,0,0,0
2020-02-20 19:00:00,1403.3114,26.304986572265648,0.017237823,0.039520264,26.051733914766984,27.304986572265648,0.016116302,0.02986908,10.788524061906068,24.851861572265648,0.0172836,0.14160156,1.620309738112683,0,0,0
2020-02-20 20:00:00,1374.7285000000002,26.033013916015648,0.01747639,0.04763794,25.24599270587469,26.439263916015648,0.016545603,0.055404663,10.627542485035768,24.220513916015648,0.01708729,0.15765381,1.974254205383096,0,0,0
2020-02-20 21:00:00,1347.8767,25.891564941406276,0.017505012,0.050201416,25.406728907501986,25.829064941406276,0.01677259,0.07092285,10.523733792286285,23.727502441406276,0.016963325,0.15179443,2.304523277509461,0,0,0
2020-02-20 22:00:00,1303.7806,25.7446228027344,0.017572045,0.0382843,25.38226226463864,25.3774353027344,0.016824365,0.07711792,9.784450503179515,23.3383728027344,0.016687036,0.13421631,3.212346074019832,0,0,0
2020-02-20 23:00:00,1255.2243,25.574243164062523,0.017624618,0.037139893,25.33645643692649,24.996118164062523,0.016793014,0.0743103,8.654706188484065,23.019555664062523,0.016541244,0.103515625,3.780438871791804,0,0,0
2020-02-21 00:00:00,1192.692,25.421472167968773,0.017571999,0.04333496,24.326408786105503,24.624597167968773,0.016694618,0.06954956,7.841761738129562,22.733972167968773,0.01641996,0.08755493,3.935334116748299,0,0,0
2020-02-21 01:00:00,1151.8518,25.288293457031276,0.01755146,0.049179077,22.14884263022333,24.163293457031276,0.016590156,0.060394287,6.874766483849361,22.491418457031276,0.016262092,0.08230591,3.9930416284880352,0,0,0
2020-02-21 02:00:00,1116.6339,25.169824218750023,0.017507287,0.04951477,21.68512849797374,23.787011718750023,0.016545983,0.058929443,6.317042297158872,22.302636718750023,0.016111108,0.07852173,4.028167241409927,0,0,0
